Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeNewPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:27:37,2020-06-17 15:27:37,"0,393s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtNewPassword""), newPass)",Chrome 83.0.4103.97,,,2020-06-17 15:27:37,2020-06-17 15:27:38,"0,454s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeConfirmNewPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:27:38,2020-06-17 15:27:38,"0,406s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtxNewPasswordConfirm""), confirmNewPass)",Chrome 83.0.4103.97,,,2020-06-17 15:27:38,2020-06-17 15:27:39,"0,458s",PASSED
"if (condition == ""passed"")",Chrome 83.0.4103.97,,,2020-06-17 15:27:39,2020-06-17 15:27:39,"0,001s",PASSED
"else if (condition == ""cancelSave"")",Chrome 83.0.4103.97,,,2020-06-17 15:27:39,2020-06-17 15:27:39,"0,001s",PASSED
else,Chrome 83.0.4103.97,,,2020-06-17 15:27:39,2020-06-17 15:27:40,"0,907s",PASSED
,,,,,,,
Test Cases/Rizka/Admin/Custom/Admin - Change Password,Chrome 83.0.4103.97,,,2020-06-17 15:27:40,2020-06-17 15:29:01,"1m - 21,363s",PASSED
"callTestCase(findTestCase(""Rizka/Admin/AdminMainLogin""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-17 15:27:40,2020-06-17 15:28:49,"1m - 9,059s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/btnMyProfile""))",Chrome 83.0.4103.97,,,2020-06-17 15:28:49,2020-06-17 15:28:49,"0,430s",PASSED
delay(3),Chrome 83.0.4103.97,,,2020-06-17 15:28:49,2020-06-17 15:28:52,"3,002s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/btnChangePassword_v2""))",Chrome 83.0.4103.97,,,2020-06-17 15:28:52,2020-06-17 15:28:53,"0,507s",PASSED
delay(5),Chrome 83.0.4103.97,,,2020-06-17 15:28:53,2020-06-17 15:28:58,"5,004s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeCurrentPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:28:58,2020-06-17 15:28:58,"0,419s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtCurrentPassword""), currentPass)",Chrome 83.0.4103.97,,,2020-06-17 15:28:58,2020-06-17 15:28:59,"0,600s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeNewPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:28:59,2020-06-17 15:28:59,"0,408s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtNewPassword""), newPass)",Chrome 83.0.4103.97,,,2020-06-17 15:28:59,2020-06-17 15:29:00,"0,533s",PASSED
